4	1713	0
25	1972	0
64	5668	0
9	1243	0
1	902	0
64	19582	0
100	6397	0
9	1637	0
81	11718	0
1	933	0
49	9598	0
1	989	0
16	4574	0
25	1670	0
9	2486	0
36	16414	0
49	742	0
36	8861	0
81	6135	0
81	2021	0
36	1126	0
81	22357	0
16	694	0
100	15510	0
64	6718	0
100	8517	0
4	1470	0
64	1606	0
100	6990	0
16	3670	0
9	1559	0
16	1311	0
36	12279	0
25	5326	0
25	4214	0
4	1887	0
49	29038	0
49	5365	0
1	1142	0
4	822	0
