49	2333	0
64	4092	0
1	918	0
25	1213	0
25	565	0
16	1318	0
16	6309	0
25	9382	0
36	17990	0
4	1061	0
36	3510	0
1	1062	0
49	654	0
81	83435	0
64	28835	0
81	19326	0
9	2022	0
100	6654	0
4	1182	0
16	1191	0
1	503	0
1	479	0
100	6895	0
49	12469	0
25	4343	0
9	550	0
49	13613	0
81	34869	0
64	42493	0
4	1150	0
100	13375	0
9	1269	0
36	5990	0
4	1143	0
64	29342	0
36	4302	0
81	28686	0
100	26413	0
9	2517	0
16	614	0
